Activity ID,Keywords
6714,"['academic', 'children', 'frequency', 'group', 'house', 'image', 'left', 'mm', 'scaffolding', 'walk', 'word']"
6715,"['cards', 'children', 'gathering', 'house', 'image', 'information', 'knowledge', 'mm', 'science', 'sentence', 'stories', 'transparency', 'tree', 'wind', 'window', 'word']"
6716,"['cards', 'children', 'gathering', 'house', 'image', 'information', 'knowledge', 'mm', 'science', 'sentence', 'stories', 'transparency', 'tree', 'wind', 'window', 'word']"
6717,"['cards', 'children', 'gathering', 'house', 'image', 'information', 'knowledge', 'mm', 'science', 'sentence', 'stories', 'transparency', 'tree', 'wind', 'window', 'word']"
6718,"['children', 'gathering', 'house', 'image', 'sentence', 'window', 'word']"
6719,"['auditors', 'cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6720,"['auditors', 'cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6721,"['auditors', 'cards', 'children', 'image', 'modeling', 'professional', 'speech', 'transparency']"
6722,"['children', 'edge', 'image', 'mm', 'selection', 'transparency', 'word']"
6723,"['children', 'group', 'house', 'image', 'mark', 'mm', 'ride', 'school', 'sentence', 'students']"
6724,"['children', 'group', 'house', 'image', 'mark', 'mm', 'ride', 'school', 'sentence', 'students']"
6725,"['children', 'graph', 'group', 'image', 'sentence', 'word']"
6726,"['children', 'graph', 'group', 'image', 'sentence', 'word']"
6727,"['children', 'image', 'patterns', 'random', 'repeat', 'sentence', 'slide', 'transparency', 'winding', 'word']"
6728,"['children', 'image', 'patterns', 'random', 'repeat', 'sentence', 'slide', 'transparency', 'winding', 'word']"
6729,"['children', 'color', 'group', 'image', 'line', 'mm', 'repeat', 'spacing', 'state', 'word']"
6730,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'sentence', 'word']"
6731,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'sentence', 'word']"
6732,"['children', 'feedback', 'geographic', 'group', 'image', 'mistakes', 'mm', 'national', 'speech', 'word']"
6733,"['children', 'feedback', 'geographic', 'group', 'image', 'mistakes', 'mm', 'national', 'speech', 'word']"
6734,"['charge', 'children', 'image']"
6735,"['bodies', 'bus', 'children', 'clusters', 'cycles', 'eating', 'female', 'head', 'image', 'information', 'knowledge', 'paired', 'selection', 'walk']"
6736,"['cards', 'children', 'connections', 'frame', 'image', 'index', 'line', 'personal', 'road', 'self', 'sentence', 'word']"
6737,"['cards', 'children', 'frame', 'image', 'index', 'line', 'road', 'sentence', 'word']"
6738,"['cards', 'children', 'frame', 'image', 'index', 'line', 'road', 'sentence', 'word']"
6739,"['cards', 'children', 'frame', 'image', 'index', 'line', 'road', 'sentence', 'word']"
6740,"['children', 'classroom', 'crossing', 'edge', 'head', 'image', 'information', 'mm', 'processing', 'ride', 'students', 'teaching', 'textual', 'transparency', 'word']"
6741,"['children', 'classroom', 'image', 'information', 'processing', 'students', 'teaching', 'textual']"
6742,"['bad', 'capital', 'children', 'image', 'mark', 'principal', 'ride', 'school', 'sentence', 'state', 'walk', 'weather', 'word']"
6743,"['assignment', 'capital', 'children', 'finger', 'image', 'mark', 'road', 'sentence']"
6744,"['assignment', 'capital', 'children', 'finger', 'image', 'mark', 'road', 'sentence']"
6745,"['children', 'image', 'pleural', 'repeat', 'singular', 'syllable', 'transparency', 'word']"
6746,"['activity', 'bed', 'children', 'image', 'job', 'self', 'sheet', 'syllable', 'word']"
6747,"['activity', 'bed', 'children', 'image', 'job', 'self', 'sheet', 'syllable', 'word']"
6748,"['children', 'frequency', 'image', 'mm', 'random', 'sentence', 'transparency', 'wrapping']"
6749,"['children', 'feedback', 'group', 'image', 'listening', 'matching', 'mistakes', 'mm', 'repeat', 'sentence', 'speech', 'word']"
6750,"['children', 'feedback', 'group', 'image', 'listening', 'matching', 'mistakes', 'mm', 'repeat', 'sentence', 'speech', 'word']"
6751,"['bus', 'children', 'house', 'image', 'information', 'transparency']"
6752,"['children', 'edge', 'forward', 'image', 'water']"
6753,"['capital', 'children', 'connected', 'exchange', 'group', 'image', 'mark', 'sentence']"
6754,"['capital', 'children', 'image', 'sentence']"
6755,"['capital', 'children', 'image', 'sentence']"
6756,"['children', 'flag', 'group', 'image', 'left', 'mm', 'scaffolding', 'word']"
6757,"['children', 'flag', 'group', 'image', 'left', 'mm', 'scaffolding', 'word']"
6758,"['children', 'flag', 'group', 'image', 'left', 'mm', 'scaffolding', 'word']"
6759,"['children', 'flag', 'group', 'image', 'left', 'mm', 'scaffolding', 'word']"
6760,"['bus', 'children', 'image', 'job', 'word']"
6761,"['bus', 'children', 'image', 'job', 'word']"
6762,"['children', 'cumulative', 'frequency', 'group', 'image', 'line', 'random', 'recognition', 'sorting', 'syllable', 'word']"
6763,"['children', 'feedback', 'group', 'image', 'line', 'monitoring', 'selection', 'theater', 'window']"
6764,"['children', 'feedback', 'group', 'image', 'line', 'monitoring', 'selection', 'theater', 'window']"
6765,"['children', 'field', 'image', 'information', 'listening', 'mm', 'motion', 'stories', 'word']"
6766,"['children', 'field', 'image', 'information', 'listening', 'mm', 'motion', 'stories', 'word']"
6767,"['children', 'cumulative', 'feeling', 'group', 'image', 'line', 'repeat', 'sentence', 'transparency', 'web', 'word']"
6768,"['checkpoint', 'children', 'group', 'image', 'language', 'mark', 'mm', 'sentence', 'tree', 'water']"
6769,"['capital', 'children', 'completeness', 'errors', 'frequency', 'image', 'information', 'language', 'line', 'presentations', 'scoring', 'selection', 'sentence', 'word']"
6770,"['arms', 'children', 'house', 'image', 'mm', 'trees']"
6771,"['activity', 'children', 'database', 'flag', 'frequency', 'image', 'information', 'line', 'mm', 'personal', 'resource', 'sentence', 'students', 'tree', 'word']"
6772,"['children', 'clock', 'image', 'mm', 'personal', 'sentence', 'stream', 'word']"
6773,"['activity', 'bed', 'children', 'database', 'house', 'image', 'language', 'line', 'resource', 'school', 'selection', 'students', 'word']"
6774,"['audio', 'children', 'direct', 'group', 'image', 'judge', 'listening', 'management', 'mark', 'mm', 'recording', 'resource', 'sentence', 'stories', 'word']"
6775,"['audio', 'children', 'direct', 'group', 'image', 'judge', 'listening', 'management', 'mark', 'mm', 'recording', 'resource', 'sentence', 'stories', 'word']"
6776,"['correspondence', 'cut', 'frequency', 'image', 'mm', 'resource', 'ride', 'rule', 'sentence', 'team', 'word']"
6777,"['correspondence', 'cut', 'frequency', 'image', 'mm', 'resource', 'ride', 'rule', 'sentence', 'team', 'word']"
6778,"['correspondence', 'cut', 'frequency', 'image', 'mm', 'resource', 'ride', 'rule', 'sentence', 'team', 'word']"
6779,"['cards', 'children', 'correspondence', 'cut', 'image', 'pattern', 'repeat', 'word']"
6780,"['children', 'cut', 'image', 'pattern', 'plate', 'pull', 'repeat', 'sentence', 'word']"
6781,"['age', 'children', 'error', 'frequency', 'game', 'gas', 'group', 'image', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6782,"['age', 'children', 'error', 'frequency', 'game', 'gas', 'group', 'image', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6783,"['age', 'children', 'error', 'frequency', 'game', 'gas', 'group', 'image', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6784,"['age', 'children', 'error', 'frequency', 'game', 'gas', 'group', 'image', 'left', 'line', 'mm', 'null', 'ride', 'rule', 'scaffolding', 'smile', 'spike', 'transparency']"
6785,"['children', 'clock', 'floor', 'house', 'image', 'line', 'mm', 'repeat', 'ride', 'rule', 'sentence', 'word']"
6786,"['children', 'clock', 'floor', 'house', 'image', 'line', 'mm', 'repeat', 'ride', 'rule', 'sentence', 'word']"
6787,"['abilities', 'academic', 'children', 'group', 'identification', 'image', 'left', 'mm', 'monitoring', 'resource', 'students', 'transparency', 'word']"
6788,"['abilities', 'academic', 'children', 'group', 'identification', 'image', 'left', 'mm', 'monitoring', 'resource', 'students']"
6789,"['abilities', 'academic', 'children', 'group', 'identification', 'image', 'left', 'mm', 'monitoring', 'resource', 'students']"
6790,"['abilities', 'academic', 'children', 'group', 'identification', 'image', 'left', 'mm', 'monitoring', 'resource', 'students']"
6791,"['abilities', 'academic', 'children', 'group', 'identification', 'image', 'left', 'mm', 'monitoring', 'resource', 'students']"
6792,"['@', 'children', 'image', 'knowledge', 'language', 'library', 'listening', 'shared']"
6793,"['@', 'children', 'image', 'knowledge', 'language', 'library', 'listening', 'shared']"
6794,"['cards', 'children', 'desk', 'image', 'library', 'mm', 'selection', 'transparency', 'water', 'word']"
6795,"['children', 'connected', 'exchange', 'feeling', 'frame', 'image', 'mark', 'mm', 'school', 'sentence', 'slide', 'transparency', 'word']"
6796,"['children', 'classroom', 'floor', 'hidden', 'image', 'mm', 'school', 'sentence', 'transparency']"
6797,"['children', 'image', 'pattern', 'repeat', 'ride', 'word']"
6798,"['children', 'image', 'pattern', 'repeat', 'ride', 'word']"
6799,"['children', 'image', 'pattern', 'repeat', 'ride', 'word']"
6800,"['academic', 'children', 'cut', 'group', 'idle', 'image', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'sentence', 'smile', 'state', 'union', 'word']"
6801,"['academic', 'children', 'cut', 'group', 'idle', 'image', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'sentence', 'smile', 'state', 'union', 'word']"
6802,"['academic', 'children', 'cut', 'group', 'idle', 'image', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'sentence', 'smile', 'state', 'union', 'word']"
6803,"['academic', 'children', 'cut', 'group', 'idle', 'image', 'inch', 'mm', 'resource', 'rule', 'scaffolding', 'sentence', 'smile', 'state', 'union', 'word']"
6804,"['animal', 'cards', 'children', 'color', 'frame', 'frequency', 'group', 'house', 'image', 'ion', 'law', 'mm', 'relief', 'repeat', 'scaffolding', 'school', 'sentence', 'smile', 'stories', 'word']"
6805,"['cards', 'children', 'color', 'frame', 'frequency', 'image', 'mm', 'repeat', 'scaffolding', 'school', 'sentence', 'stories', 'word']"
6806,"['animal', 'children', 'frequency', 'group', 'house', 'image', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile', 'word']"
6807,"['animal', 'children', 'frequency', 'group', 'house', 'image', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile', 'word']"
6808,"['animal', 'children', 'frequency', 'group', 'house', 'image', 'ion', 'law', 'mm', 'relief', 'scaffolding', 'school', 'smile', 'word']"
6809,"['@', 'cards', 'children', 'direct', 'finger', 'game', 'geographic', 'house', 'image', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk', 'word']"
6810,"['@', 'cards', 'children', 'direct', 'finger', 'game', 'geographic', 'house', 'image', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk', 'word']"
6811,"['@', 'cards', 'children', 'direct', 'finger', 'game', 'geographic', 'house', 'image', 'information', 'judge', 'knowledge', 'left', 'line', 'mm', 'moving', 'personal', 'professional', 'rough', 'social', 'stories', 'straight', 'transparency', 'union', 'waiting', 'walk', 'word']"
6812,"['children', 'image', 'judge', 'word']"
6813,"['auditors', 'cards', 'children', 'image', 'judge', 'modeling', 'professional', 'transparency']"
6814,"['auditors', 'cards', 'children', 'image', 'judge', 'modeling', 'professional', 'transparency']"
6815,"['auditors', 'cards', 'children', 'image', 'judge', 'modeling', 'professional', 'transparency']"
6816,"['children', 'classroom', 'image', 'judge', 'mm', 'request', 'selection', 'transparency', 'water', 'word']"
6817,"['capital', 'children', 'connected', 'exchange', 'feeling', 'group', 'image', 'mm', 'motion', 'sentence', 'word']"
6818,"['cards', 'children', 'classroom', 'color', 'image', 'school']"
6819,"['cards', 'children', 'classroom', 'color', 'image', 'school']"
6820,"['@', 'children', 'image', 'patterns', 'random', 'repeat', 'ride', 'rule', 'sentence', 'slide', 'transparency', 'water', 'word']"
6821,"['@', 'children', 'image', 'patterns', 'random', 'repeat', 'ride', 'rule', 'sentence', 'slide', 'transparency', 'water', 'word']"
6822,"['children', 'color', 'curve', 'finger', 'frequency', 'image', 'line', 'mm', 'repeat', 'state', 'word']"
6823,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'word']"
6824,"['cards', 'children', 'frequency', 'group', 'image', 'matching', 'repeat', 'resource', 'word']"
6825,"['agency', 'children', 'house', 'image', 'judge', 'mm', 'random', 'speech']"
6826,"['agency', 'children', 'house', 'image', 'judge', 'mm', 'random', 'speech']"
6827,"['children', 'image', 'resource', 'selection', 'stories', 'word']"
6828,"['children', 'image', 'knowledge', 'offspring', 'science']"
6829,"['children', 'classroom', 'connections', 'exchange', 'image', 'judge', 'mistakes', 'pattern', 'personal', 'recording', 'self', 'sentence', 'sheet', 'timing', 'word']"
6830,"['children', 'classroom', 'connections', 'exchange', 'image', 'judge', 'mistakes', 'pattern', 'recording', 'sentence', 'sheet', 'timing']"
6831,"['children', 'classroom', 'connections', 'exchange', 'image', 'judge', 'mistakes', 'pattern', 'recording', 'sentence', 'sheet', 'timing']"
6832,"['children', 'classroom', 'connections', 'exchange', 'image', 'judge', 'mistakes', 'pattern', 'recording', 'sentence', 'sheet', 'timing']"
6833,"['children', 'gray', 'image', 'information', 'library', 'school', 'transparency', 'tree', 'water', 'weather', 'word']"
6834,"['children', 'image', 'information', 'tree', 'weather', 'word']"
6835,"['capital', 'children', 'game', 'group', 'image', 'information', 'mark', 'mm', 'sentence']"
6836,"['children', 'image', 'judge', 'sentence', 'word']"
6837,"['children', 'image', 'judge', 'sentence', 'word']"
6838,"['@', 'children', 'coverage', 'game', 'image', 'pattern', 'repeat', 'syllable', 'transparency', 'word']"
6839,"['bank', 'children', 'human', 'image', 'line', 'missing', 'mm', 'plate', 'ride', 'rule', 'self', 'sheet', 'state', 'syllable', 'water', 'word']"
6840,"['bank', 'children', 'human', 'image', 'line', 'missing', 'mm', 'plate', 'ride', 'rule', 'self', 'sheet', 'state', 'syllable', 'water', 'word']"
6841,"['children', 'frequency', 'image', 'mm', 'random', 'sentence', 'transparency']"
6842,"['children', 'feedback', 'group', 'image', 'judge', 'matching', 'repeat', 'selection', 'sentence', 'speech', 'steady', 'straight', 'word']"
6843,"['children', 'feedback', 'group', 'image', 'judge', 'matching', 'repeat', 'selection', 'sentence', 'speech', 'steady', 'straight', 'word']"
6844,"['busy', 'children', 'house', 'image', 'information', 'judge', 'smile', 'transparency', 'walk']"
6845,"['children', 'image', 'library', 'mm', 'school', 'transparency', 'water', 'word']"
6846,"['children', 'classroom', 'connected', 'exchange', 'feeling', 'image', 'insert', 'mm', 'rule', 'sentence', 'walk', 'word']"
